question_text,label
Compute integral of sin(x**3),others
Compute integral of sqrt(x),others
Compute integral of sin(x**3),others
Integration of log(x)**2,others
Integration of sin(x**3),others
Integration of log(x)**2,others
Find the integral of log(x)**2,others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Integration of sin(x**3),others
Compute integral of sqrt(x),others
Integration of log(x)**2,others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Find the integral of sqrt(x),others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ sin(x**3),others
Compute integral of sin(x**3),others
Find the integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sin(x**3),others
Compute integral of sin(x**3),others
Compute integral of sin(x**3),others
Integration of sin(x**3),others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ sqrt(x),others
Find the integral of log(x)**2,others
Find the integral of log(x)**2,others
Evaluate ∫ sin(x**3),others
Find the integral of log(x)**2,others
Find the integral of sqrt(x),others
Compute integral of log(x)**2,others
Compute integral of sin(x**3),others
Integration of sin(x**3),others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sin(x**3),others
Compute integral of sqrt(x),others
Compute integral of sqrt(x),others
Find the integral of log(x)**2,others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Find the integral of sin(x**3),others
Find the integral of log(x)**2,others
Compute integral of log(x)**2,others
Compute integral of sin(x**3),others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Integration of sqrt(x),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Find the integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of sqrt(x),others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Compute integral of log(x)**2,others
Find the integral of log(x)**2,others
Find the integral of log(x)**2,others
Compute integral of log(x)**2,others
Find the integral of sin(x**3),others
Compute integral of sin(x**3),others
Find the integral of sin(x**3),others
Compute integral of sin(x**3),others
Integration of sin(x**3),others
Evaluate ∫ sqrt(x),others
Compute integral of log(x)**2,others
Find the integral of log(x)**2,others
Find the integral of sin(x**3),others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Compute integral of sqrt(x),others
Integration of log(x)**2,others
Compute integral of sqrt(x),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Find the integral of sin(x**3),others
Find the integral of sin(x**3),others
Compute integral of log(x)**2,others
Find the integral of sqrt(x),others
Integration of log(x)**2,others
Compute integral of sin(x**3),others
Find the integral of log(x)**2,others
Compute integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Evaluate ∫ sqrt(x),others
Evaluate ∫ sqrt(x),others
Find the integral of sin(x**3),others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Integration of sqrt(x),others
Compute integral of sin(x**3),others
Integration of sqrt(x),others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Integration of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Compute integral of sin(x**3),others
Find the integral of sqrt(x),others
Compute integral of sin(x**3),others
Find the integral of log(x)**2,others
Integration of sqrt(x),others
Compute integral of sqrt(x),others
Compute integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Evaluate ∫ log(x)**2,others
Compute integral of log(x)**2,others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sqrt(x),others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Integration of sqrt(x),others
Find the integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Integration of sin(x**3),others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Find the integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Find the integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of sqrt(x),others
Integration of sqrt(x),others
Compute integral of sin(x**3),others
Integration of log(x)**2,others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Compute integral of log(x)**2,others
Compute integral of sqrt(x),others
Find the integral of sin(x**3),others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Find the integral of sin(x**3),others
Compute integral of log(x)**2,others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Integration of log(x)**2,others
Compute integral of log(x)**2,others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Integration of log(x)**2,others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Integration of log(x)**2,others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Evaluate ∫ sqrt(x),others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of log(x)**2,others
Find the integral of sin(x**3),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sqrt(x),others
Find the integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Evaluate ∫ log(x)**2,others
Compute integral of log(x)**2,others
Find the integral of sin(x**3),others
Integration of sqrt(x),others
Integration of sqrt(x),others
Integration of log(x)**2,others
Compute integral of log(x)**2,others
Compute integral of log(x)**2,others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Compute integral of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Find the integral of sin(x**3),others
Integration of sqrt(x),others
Find the integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Compute integral of sin(x**3),others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Integration of log(x)**2,others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Find the integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sin(x**3),others
Find the integral of sin(x**3),others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Compute integral of sin(x**3),others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Compute integral of sin(x**3),others
Compute integral of sin(x**3),others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Integration of sin(x**3),others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Integration of sqrt(x),others
Compute integral of sqrt(x),others
Evaluate ∫ log(x)**2,others
Compute integral of log(x)**2,others
Compute integral of log(x)**2,others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sqrt(x),others
Integration of sin(x**3),others
Integration of sin(x**3),others
Evaluate ∫ sqrt(x),others
Find the integral of log(x)**2,others
Compute integral of sin(x**3),others
Compute integral of log(x)**2,others
Find the integral of sqrt(x),others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Find the integral of sqrt(x),others
Evaluate ∫ log(x)**2,others
Compute integral of log(x)**2,others
Evaluate ∫ sin(x**3),others
Evaluate ∫ sin(x**3),others
Integration of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of log(x)**2,others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of sqrt(x),others
Find the integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Find the integral of log(x)**2,others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Integration of log(x)**2,others
Compute integral of sin(x**3),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Evaluate ∫ sqrt(x),others
Integration of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sin(x**3),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Find the integral of log(x)**2,others
Find the integral of sqrt(x),others
Compute integral of sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of sqrt(x),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Compute integral of log(x)**2,others
Integration of sqrt(x),others
Compute integral of sin(x**3),others
Compute integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Evaluate ∫ sqrt(x),others
Integration of sqrt(x),others
Integration of sqrt(x),others
Integration of sin(x**3),others
Find the integral of sin(x**3),others
Compute integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of sin(x**3),others
Compute integral of sqrt(x),others
Integration of sqrt(x),others
Compute integral of log(x)**2,others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sqrt(x),others
Compute integral of sin(x**3),others
Compute integral of log(x)**2,others
Compute integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Find the integral of log(x)**2,others
Compute integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Find the integral of sin(x**3),others
Evaluate ∫ sin(x**3),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Compute integral of log(x)**2,others
Evaluate ∫ sin(x**3),others
Compute integral of sin(x**3),others
Compute integral of log(x)**2,others
Find the integral of log(x)**2,others
Evaluate ∫ sin(x**3),others
Compute integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Find the integral of sin(x**3),others
Find the integral of log(x)**2,others
Find the integral of sin(x**3),others
Integration of sqrt(x),others
Integration of sqrt(x),others
Integration of log(x)**2,others
Find the integral of sqrt(x),others
Compute integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
Compute integral of sqrt(x),others
Integration of log(x)**2,others
Integration of log(x)**2,others
Evaluate ∫ sin(x**3),others
Evaluate ∫ sin(x**3),others
Integration of sqrt(x),others
Evaluate ∫ sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ sin(x**3),others
Find the integral of log(x)**2,others
Find the integral of sin(x**3),others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sin(x**3),others
Find the integral of sqrt(x),others
Find the integral of log(x)**2,others
Find the integral of sqrt(x),others
Evaluate ∫ sin(x**3),others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of log(x)**2,others
Evaluate ∫ sin(x**3),others
Find the integral of sin(x**3),others
Integration of log(x)**2,others
Find the integral of log(x)**2,others
Compute integral of sqrt(x),others
Find the integral of sin(x**3),others
Integration of sin(x**3),others
Compute integral of sin(x**3),others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Evaluate ∫ log(x)**2,others
Find the integral of sin(x**3),others
Find the integral of sin(x**3),others
Integration of sqrt(x),others
Integration of log(x)**2,others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Compute integral of sqrt(x),others
Evaluate ∫ sqrt(x),others
Find the integral of sin(x**3),others
Integration of sin(x**3),others
Find the integral of sqrt(x),others
Compute integral of log(x)**2,others
Integration of sin(x**3),others
Integration of sin(x**3),others
Evaluate ∫ log(x)**2,others
Integration of sin(x**3),others
Compute integral of log(x)**2,others
Evaluate ∫ sqrt(x),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sqrt(x),others
Evaluate ∫ log(x)**2,others
Integration of log(x)**2,others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Integration of log(x)**2,others
Find the integral of sin(x**3),others
Integration of sqrt(x),others
Evaluate ∫ sqrt(x),others
Compute integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of log(x)**2,others
Integration of log(x)**2,others
Compute integral of sin(x**3),others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Integration of sin(x**3),others
Find the integral of sqrt(x),others
Compute integral of log(x)**2,others
Integration of sin(x**3),others
Evaluate ∫ sqrt(x),others
Integration of sqrt(x),others
Compute integral of log(x)**2,others
Integration of log(x)**2,others
Integration of log(x)**2,others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sin(x**3),others
Evaluate ∫ log(x)**2,others
Evaluate ∫ sin(x**3),others
Compute integral of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sqrt(x),others
Compute integral of sin(x**3),others
Compute integral of sin(x**3),others
Evaluate ∫ sqrt(x),others
Compute integral of log(x)**2,others
Integration of sqrt(x),others
Find the integral of sqrt(x),others
Find the integral of sin(x**3),others
Compute integral of log(x)**2,others
Integration of log(x)**2,others
Compute integral of log(x)**2,others
Evaluate ∫ log(x)**2,others
